FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2003,2004,2005,2008,2010,2012,2014,2016,2018,2020,2022,2024
A,Annual,KNA,St. Kitts and Nevis,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.13973,0.11583,0.11153,0.28093,0.10158,0.183,0.13385,0.28261,0.5347,0.3941,0.3307,0.30385
A,Annual,KOR,"Korea, Rep.",UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.60698,0.94594,0.97692,0.82274,1.0,1.0,0.97637,0.94203,0.9792,1.0,0.9826,1.0
A,Annual,KWT,Kuwait,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.1441,0.13513,0.25,0.41471,0.46031,0.58169,0.5748,0.65217,0.7917,0.8412,0.6973,0.63655
A,Annual,LAO,Lao PDR,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04803,0.05791,0.07884,0.03678,0.07936,0.21568,0.14173,0.28261,0.1667,0.1941,0.3005,0.32648
A,Annual,LBN,Lebanon,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.25327,0.24324,0.3423,0.3913,0.26666,0.47712,0.35433,0.51449,0.4722,0.4176,0.4257,0.44894
A,Annual,LBR,Liberia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.11036,0.06349,0.18954,0.07874,0.23913,0.3403,0.2471,0.3417,0.26335
A,Annual,LBY,Libya,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.08026,0.1365,0.0,0.01574,0.1087,0.0972,0.0412,0.099,0.08076
A,Annual,LCA,St. Lucia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.30786,0.32625,0.28653,0.28093,0.11111,0.3464,0.24409,0.27536,0.2847,0.3824,0.4007,0.32292
A,Annual,LIE,Liechtenstein,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.21397,0.20849,0.17307,0.18729,0.5238,0.58823,0.51181,0.66667,0.7986,0.6588,0.7329,0.74157
A,Annual,LKA,Sri Lanka,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.27947,0.27027,0.31923,0.39464,0.26031,0.37908,0.65354,0.65217,0.6667,0.7176,0.5644,0.54937
A,Annual,LSO,Lesotho,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.26855,0.19305,0.23846,0.34448,0.26349,0.30065,0.15748,0.13768,0.1111,0.3529,0.3456,0.28637
A,Annual,LTU,Lithuania,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.52401,0.43243,0.52307,0.60869,0.48253,0.69934,0.7559,0.82609,0.7986,0.8529,0.8347,0.8839
A,Annual,LUX,Luxembourg,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.40829,0.42857,0.4,0.60869,0.38095,0.69934,0.62204,0.71739,0.9236,0.7647,0.8319,0.75554
A,Annual,LVA,Latvia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.26637,0.38996,0.48461,0.44816,0.41587,0.58823,0.70078,0.6087,0.6667,0.5824,0.8135,0.80915
A,Annual,MAR,Morocco,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2358,0.23166,0.23846,0.20735,0.23809,0.54248,0.69291,0.73913,0.6667,0.5235,0.4721,0.56184
A,Annual,MCO,Monaco,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.12663,0.22007,0.21923,0.38127,0.1365,0.35947,0.22047,0.31884,0.625,0.4706,0.4588,0.48377
A,Annual,MDA,Moldova,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.06986,0.0888,0.05384,0.31103,0.29523,0.51633,0.52755,0.5942,0.7708,0.7529,0.738,0.72636
A,Annual,MDG,Madagascar,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0917,0.07722,0.18461,0.2408,0.16507,0.32026,0.24409,0.22464,0.3056,0.2882,0.3515,0.40447
A,Annual,MDV,Maldives,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.262,0.24324,0.31153,0.29431,0.1619,0.32679,0.3622,0.23188,0.4931,0.4353,0.4873,0.62201
A,Annual,MEX,Mexico,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.80786,0.78378,0.81923,0.70568,0.44126,0.73202,0.66141,0.84783,0.9236,0.8235,0.8245,0.76366
A,Annual,MHL,Marshall Islands,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.07423,0.09266,0.09038,0.07023,0.02539,0.13725,0.11023,0.02899,0.2292,0.3412,0.3004,0.35858
A,Annual,MKD,North Macedonia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.11353,0.12355,0.39615,0.35785,0.32063,0.45098,0.24409,0.6087,0.7153,0.7412,0.702,0.66415
A,Annual,MLI,Mali,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04366,0.01158,0.06153,0.17725,0.18412,0.32026,0.13385,0.0942,0.2639,0.3471,0.3652,0.3334
A,Annual,MLT,Malta,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.56768,0.73745,0.7923,0.72575,0.46984,0.61437,0.40157,0.7971,0.8403,0.8118,0.8849,0.87492
A,Annual,MMR,Myanmar,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.08733,0.18532,0.15384,0.11371,0.08253,0.10457,0.02362,0.15942,0.2292,0.2588,0.3073,0.32594
A,Annual,MNE,Montenegro,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.37123,0.31428,0.5098,0.52755,0.68116,0.6667,0.5412,0.5528,0.52142
A,Annual,MNG,Mongolia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.13973,0.18532,0.23076,0.4214,0.55555,0.58823,0.61417,0.51449,0.5972,0.5294,0.6263,0.82219
A,Annual,MOZ,Mozambique,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.1441,0.17374,0.27884,0.31103,0.17142,0.36601,0.31496,0.2029,0.4236,0.5176,0.3563,0.39591
A,Annual,MRT,Mauritania,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.05676,0.07335,0.06923,0.0602,0.08888,0.07843,0.04724,0.06522,0.1597,0.1,0.0952,0.16879
A,Annual,MUS,Mauritius,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.44759,0.5444,0.62884,0.47157,0.29523,0.43137,0.47244,0.7029,0.7292,0.7,0.6282,0.59032
A,Annual,MWI,Malawi,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04366,0.15444,0.17307,0.22073,0.01587,0.21568,0.17322,0.21739,0.2569,0.4235,0.3607,0.46247
A,Annual,MYS,Malaysia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.48034,0.49034,0.57692,0.67558,0.63174,0.79084,0.67716,0.71739,0.8889,0.8529,0.763,0.72796
A,Annual,NAM,Namibia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.15283,0.12355,0.16538,0.17391,0.06666,0.30065,0.32283,0.28261,0.4514,0.5235,0.4316,0.49958
A,Annual,NER,Niger,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0131,0.01158,0.01153,0.07357,0.03809,0.19607,0.12598,0.07246,0.1597,0.2941,0.3904,0.30839
A,Annual,NGA,Nigeria,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.08296,0.14285,0.22307,0.22408,0.09523,0.22222,0.30708,0.41304,0.5278,0.5176,0.525,0.53719
A,Annual,NIC,Nicaragua,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2882,0.27413,0.25,0.28762,0.25396,0.31372,0.09448,0.38406,0.4028,0.5471,0.4809,0.44927
A,Annual,NLD,Netherlands,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.5393,0.71814,0.73461,0.78929,0.67936,0.96078,0.92913,0.92754,0.9306,0.9059,0.9026,0.92118
A,Annual,NOR,Norway,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.58078,0.68725,0.79615,0.94648,0.7365,0.8562,0.7559,0.80435,0.9514,0.8765,0.8007,0.91172
A,Annual,NPL,Nepal,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.31877,0.3359,0.4,0.28762,0.16825,0.28758,0.15748,0.39855,0.6875,0.4,0.4592,0.44806
A,Annual,NRU,Nauru,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.03493,0.05405,0.05769,0.01003,0.01269,0.09803,0.05511,0.0942,0.1319,0.1706,0.2952,0.24387
A,Annual,NZL,New Zealand,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.5524,0.74131,0.80384,0.64214,0.63809,0.78431,0.84251,0.94203,0.9514,0.9294,0.9579,0.9453
A,Annual,OMN,Oman,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.262,0.05019,0.17307,0.48494,0.36825,0.66666,0.73228,0.5942,0.8125,0.8529,0.7423,0.80774
A,Annual,PAK,Pakistan,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.29694,0.4749,0.42692,0.42474,0.24761,0.36601,0.32283,0.32609,0.5486,0.6294,0.5658,0.70417
A,Annual,PAN,Panama,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.34061,0.52316,0.48846,0.41471,0.28253,0.46405,0.37007,0.33333,0.6597,0.6235,0.6741,0.65049
A,Annual,PER,Peru,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.40829,0.51737,0.55769,0.56521,0.40952,0.51633,0.62992,0.63043,0.8194,0.7529,0.8099,0.8377
A,Annual,PHL,Philippines,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.74672,0.59073,0.7423,0.5117,0.39365,0.49673,0.48031,0.66667,0.8819,0.7294,0.6303,0.80543
A,Annual,PLW,Palau,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0262,0.12741,0.16923,0.17725,0.05396,0.183,0.16535,0.1087,0.3264,0.2765,0.2373,0.27867
A,Annual,PNG,Papua New Guinea,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.1703,0.11969,0.16153,0.08695,0.07301,0.22875,0.00787,0.16667,0.2708,0.2235,0.3263,0.3392
A,Annual,POL,Poland,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.54148,0.57915,0.51153,0.53846,0.3873,0.53594,0.5433,0.7029,0.9306,0.8588,0.7929,0.80371
A,Annual,PRK,"Korea, Dem. People's Rep.",UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.02006,0.01904,0.11764,0.00787,0.02174,0.0,0.0176,0.1579,0.02908
A,Annual,PRT,Portugal,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.50655,0.39382,0.42692,0.59866,0.3873,0.65359,0.63779,0.74638,0.9306,0.8353,0.7954,0.78775
A,Annual,PRY,Paraguay,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.33624,0.1081,0.16538,0.43812,0.26349,0.45751,0.22834,0.60145,0.5556,0.7059,0.6059,0.67115
A,Annual,QAT,Qatar,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.13537,0.08494,0.32692,0.3913,0.27936,0.73856,0.65354,0.67391,0.7917,0.6588,0.6094,0.76549
A,Annual,ROU,Romania,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.41921,0.60617,0.6423,0.41471,0.41587,0.51633,0.44094,0.45652,0.6597,0.7235,0.6814,0.65477
A,Annual,RUS,Russian Federation,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2227,0.38996,0.45384,0.33444,0.33015,0.66013,0.70866,0.73188,0.9167,0.8176,0.7368,0.7766
A,Annual,RWA,Rwanda,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.14847,0.11969,0.11538,0.27424,0.1746,0.33986,0.51181,0.45652,0.7222,0.6176,0.7935,0.82065
A,Annual,SAU,Saudi Arabia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.1834,0.30888,0.37692,0.46488,0.31111,0.79738,0.77165,0.67391,0.7917,0.6882,0.822,0.98995
A,Annual,SDN,Sudan,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0786,0.13513,0.16153,0.06354,0.15555,0.2549,0.29133,0.21739,0.1528,0.3059,0.2118,0.1293
A,Annual,SEN,Senegal,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.20524,0.28957,0.25384,0.30769,0.17777,0.3464,0.30708,0.37681,0.4792,0.4941,0.4934,0.47789
A,Annual,SGP,Singapore,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.70305,0.96911,0.99615,0.61204,0.68571,1.0,0.99212,0.97101,0.9861,0.9647,0.962,0.98306
A,Annual,SLB,Solomon Islands,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.14847,0.1081,0.1,0.14046,0.04444,0.13071,0.05511,0.16667,0.2431,0.3235,0.3676,0.49696
A,Annual,SLE,Sierra Leone,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04366,0.10038,0.09615,0.05685,0.00317,0.16993,0.04724,0.11594,0.3472,0.3059,0.2801,0.38228
A,Annual,SLV,El Salvador,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.40611,0.39382,0.42692,0.57859,0.42539,0.6732,0.53543,0.48551,0.625,0.5765,0.467,0.50897
A,Annual,SMR,San Marino,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.20087,0.20463,0.28461,0.20066,0.18412,0.29411,0.27559,0.23913,0.4236,0.2824,0.3788,0.35754
A,Annual,SOM,Somalia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04803,0.0,0.0,0.0,0.0,0.183,0.01574,0.01449,0.1111,0.2941,0.2944,0.2971
A,Annual,SRB,Serbia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.28384,0.3359,0.44615,0.35117,0.22222,0.57516,0.3937,0.81884,0.7361,0.7941,0.8514,0.85397
A,Annual,SSD,South Sudan,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.14379,0.00787,0.12319,0.1111,0.0,0.0518,0.15041
A,Annual,STP,Sao Tome and Principe,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0131,0.01158,0.01153,0.11371,0.08888,0.11764,0.00787,0.04348,0.1389,0.2471,0.2435,0.21557
A,Annual,SUR,Suriname,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.05019,0.05,0.03678,0.02222,0.16339,0.14173,0.2971,0.2917,0.2882,0.3418,0.48137
A,Annual,SVK,Slovak Republic,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.37991,0.49034,0.53846,0.47491,0.34603,0.50326,0.48818,0.44203,0.7361,0.7176,0.726,0.70969
A,Annual,SVN,Slovenia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.44104,0.51351,0.5923,0.50167,0.4,0.66666,0.42519,0.84783,0.7986,0.8529,0.8666,0.86396
A,Annual,SWE,Sweden,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.6834,0.7722,0.86538,0.98327,0.52698,0.84313,0.70078,0.87681,0.9444,0.9,0.9002,0.88361
A,Annual,SWZ,Eswatini,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0786,0.26254,0.2923,0.25083,0.0,0.14379,0.13385,0.27536,0.375,0.4882,0.324,0.45574
A,Annual,SYC,Seychelles,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.18777,0.16216,0.33076,0.301,0.05714,0.33333,0.3307,0.4058,0.6181,0.6176,0.4424,0.4638
A,Annual,SYR,Syrian Arab Republic,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04366,0.05019,0.06538,0.2408,0.04126,0.22875,0.15748,0.32609,0.2986,0.5412,0.3053,0.30678
A,Annual,TCD,Chad,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.00772,0.00769,0.01337,0.01904,0.09803,0.04724,0.13768,0.1458,0.2,0.2726,0.26738
A,Annual,TGO,Togo,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.06986,0.05019,0.03076,0.08695,0.06984,0.13725,0.11023,0.31884,0.5556,0.5,0.4338,0.44721
A,Annual,THA,Thailand,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.37991,0.53281,0.66538,0.50501,0.33333,0.5098,0.44094,0.55072,0.6389,0.7941,0.7763,0.76105
A,Annual,TJK,Tajikistan,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.06153,0.03678,0.08888,0.24183,0.06299,0.12319,0.3403,0.3176,0.3968,0.4476
A,Annual,TKM,Turkmenistan,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04366,0.06563,0.0,0.04682,0.02857,0.18954,0.08661,0.08696,0.1319,0.1765,0.298,0.25064
A,Annual,TLS,Timor-Leste,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.262,0.13899,0.11346,0.16053,0.13333,0.21568,0.20472,0.21739,0.3125,0.4412,0.3931,0.34056
A,Annual,TON,Tonga,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.20087,0.16602,0.12692,0.17391,0.06984,0.24183,0.34645,0.36957,0.4722,0.3765,0.3296,0.32204
A,Annual,TTO,Trinidad and Tobago,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2358,0.32818,0.36346,0.44481,0.33968,0.48366,0.3307,0.52899,0.6389,0.6118,0.4892,0.59989
A,Annual,TUN,Tunisia,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.17903,0.15444,0.15384,0.13043,0.48253,0.47712,0.63779,0.71739,0.8056,0.6235,0.6031,0.59507
A,Annual,TUR,Turkiye,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.55458,0.53281,0.52307,0.4214,0.34603,0.46405,0.55905,0.60145,0.8889,0.8588,0.86,0.92253
A,Annual,TUV,Tuvalu,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.02692,0.04013,0.01269,0.05228,0.03937,0.02174,0.2222,0.3,0.2265,0.19438
A,Annual,TZA,Tanzania,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.13973,0.22779,0.275,0.22575,0.1746,0.35294,0.29921,0.57246,0.5625,0.5529,0.47,0.4791
A,Annual,UGA,Uganda,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.27947,0.28957,0.21538,0.26755,0.10158,0.29411,0.1496,0.5,0.5694,0.5824,0.5169,0.60691
A,Annual,UKR,Ukraine,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.34934,0.55598,0.58076,0.53511,0.34603,0.42483,0.26771,0.58696,0.5694,0.6824,0.8148,0.98536
A,Annual,URY,Uruguay,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.35807,0.48262,0.45,0.50836,0.47936,0.54901,0.85039,0.77536,0.8889,0.8412,0.7641,0.88321
A,Annual,USA,United States,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,1.0,1.0,1.0,0.95317,0.9365,1.0,0.94488,0.92754,0.9861,0.9471,0.9304,0.91358
A,Annual,UZB,Uzbekistan,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.23166,0.27307,0.27424,0.37777,0.49673,0.44881,0.68841,0.7917,0.7824,0.744,0.76484
A,Annual,VCT,St. Vincent and the Grenadines,UN_EGDI_OSI,Online Services Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0524,0.04633,0.25384,0.26421,0.13015,0.31372,0.15748,0.2971,0.4514,0.4706,0.4526,0.39063
