FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2003,2004,2005,2008,2010,2012,2014,2016,2018,2020,2022,2024
A,Annual,KHM,Cambodia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.26369,0.2859,0.29891,0.2989,0.28784,0.29021,0.29986,0.25927,0.3753,0.5113,0.5056,0.57536
A,Annual,KIR,Kiribati,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.29977,0.3201,0.31219,0.345,0.432,0.4334,0.45723
A,Annual,KNA,St. Kitts and Nevis,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.42607,0.42312,0.44923,0.4814,0.46913,0.52719,0.49795,0.50345,0.6554,0.6352,0.6775,0.63054
A,Annual,KOR,"Korea, Rep.",UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.74413,0.85745,0.87273,0.8317,0.87854,0.92832,0.94623,0.89149,0.901,0.956,0.9529,0.96789
A,Annual,KWT,Kuwait,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.37011,0.36491,0.44312,0.5202,0.52901,0.59602,0.6268,0.70795,0.7388,0.7913,0.7484,0.7812
A,Annual,LAO,Lao PDR,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.19161,0.23286,0.24208,0.2383,0.26371,0.2935,0.26588,0.309,0.3056,0.3288,0.3764,0.44038
A,Annual,LBN,Lebanon,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.42361,0.41634,0.456,0.484,0.43875,0.51388,0.49823,0.5646,0.553,0.4955,0.5273,0.5449
A,Annual,LBR,Liberia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.217,0.21333,0.24073,0.17682,0.23378,0.2737,0.2605,0.2905,0.25133
A,Annual,LBY,Libya,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.3546,0.37985,0.0,0.3753,0.4322,0.3833,0.3743,0.3375,0.54662
A,Annual,LCA,St. Lucia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.43805,0.46156,0.44673,0.4746,0.44705,0.51222,0.45248,0.45306,0.466,0.5444,0.558,0.52547
A,Annual,LIE,Liechtenstein,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.1777,0.19372,0.17893,0.5486,0.6694,0.8264,0.69823,0.73126,0.8204,0.8359,0.8685,0.85284
A,Annual,LKA,Sri Lanka,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.38529,0.37484,0.39504,0.4244,0.39949,0.43566,0.54176,0.54454,0.5751,0.6708,0.6285,0.66668
A,Annual,LSO,Lesotho,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.34647,0.32496,0.33731,0.3805,0.35123,0.35006,0.26294,0.27702,0.2968,0.4593,0.4414,0.41229
A,Annual,LTU,Lithuania,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.55733,0.53666,0.57862,0.6617,0.62952,0.73329,0.72709,0.77467,0.7534,0.8665,0.8745,0.91104
A,Annual,LUX,Luxembourg,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.6562,0.65998,0.65131,0.7512,0.66721,0.80135,0.75911,0.77046,0.8334,0.8272,0.8675,0.84658
A,Annual,LVA,Latvia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.50573,0.54859,0.60504,0.5944,0.58261,0.6604,0.71775,0.681,0.6996,0.7798,0.8599,0.88522
A,Annual,MAR,Morocco,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.26549,0.2641,0.27738,0.2944,0.32872,0.4209,0.50598,0.51858,0.5214,0.5729,0.5915,0.68411
A,Annual,MCO,Monaco,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.18888,0.19696,0.24043,0.0,0.0,0.74679,0.67148,0.73152,0.805,0.7177,0.7228,0.71747
A,Annual,MDA,Moldova,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.36325,0.34457,0.34588,0.451,0.46114,0.5626,0.55708,0.59945,0.659,0.6881,0.7251,0.77195
A,Annual,MDG,Madagascar,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.22941,0.2214,0.26405,0.3065,0.28904,0.30535,0.2606,0.24161,0.2792,0.3095,0.3565,0.32346
A,Annual,MDV,Maldives,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.41025,0.41059,0.43211,0.4491,0.43917,0.49936,0.48129,0.43299,0.5615,0.574,0.5885,0.67453
A,Annual,MEX,Mexico,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.59332,0.59566,0.60611,0.5893,0.515,0.62399,0.5733,0.61953,0.6818,0.7291,0.7473,0.78499
A,Annual,MHL,Marshall Islands,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.03821,0.04468,0.04399,0.0,0.0,0.31288,0.28506,0.26953,0.3543,0.4055,0.3714,0.48229
A,Annual,MKD,North Macedonia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.36167,0.3699,0.46328,0.4866,0.52611,0.55865,0.47198,0.58855,0.6312,0.7083,0.7,0.70704
A,Annual,MLI,Mali,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.13959,0.09555,0.09249,0.1591,0.18147,0.18567,0.16335,0.18165,0.2424,0.3097,0.3414,0.30053
A,Annual,MLT,Malta,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.63596,0.68765,0.70118,0.6582,0.61293,0.7131,0.6518,0.74242,0.8011,0.8547,0.8943,0.8886
A,Annual,MMR,Myanmar,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.27996,0.30305,0.29593,0.2922,0.28177,0.27033,0.18694,0.23619,0.3328,0.4316,0.4994,0.50007
A,Annual,MNE,Montenegro,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.4282,0.51014,0.62181,0.63455,0.67326,0.6966,0.7006,0.726,0.72111
A,Annual,MNG,Mongolia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.34332,0.41516,0.39623,0.4735,0.52427,0.5443,0.55808,0.51943,0.5824,0.6497,0.7209,0.84569
A,Annual,MOZ,Mozambique,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.17282,0.2029,0.24483,0.2559,0.22884,0.27859,0.23837,0.2305,0.3195,0.3564,0.313,0.28476
A,Annual,MRT,Mauritania,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.16133,0.16962,0.17233,0.2028,0.2359,0.19956,0.1893,0.17344,0.2314,0.282,0.3157,0.34912
A,Annual,MUS,Mauritius,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.47108,0.50548,0.53166,0.5086,0.46454,0.50658,0.53375,0.62306,0.6678,0.7196,0.7201,0.75061
A,Annual,MWI,Malawi,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.23282,0.26968,0.27944,0.2878,0.23568,0.27398,0.23208,0.23977,0.2708,0.348,0.3435,0.37534
A,Annual,MYS,Malaysia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.52399,0.54089,0.57057,0.6063,0.61014,0.67031,0.61152,0.61749,0.7174,0.7892,0.774,0.81114
A,Annual,NAM,Namibia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.33953,0.32715,0.34105,0.3445,0.33135,0.3937,0.38799,0.36818,0.4554,0.5747,0.5322,0.60074
A,Annual,NER,Niger,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.05951,0.06226,0.06612,0.1142,0.10981,0.11188,0.09456,0.05933,0.1095,0.1661,0.2406,0.21157
A,Annual,NGA,Nigeria,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2253,0.24848,0.2758,0.3063,0.26868,0.26756,0.29287,0.3291,0.3807,0.4406,0.4525,0.48146
A,Annual,NIC,Nicaragua,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.32383,0.32157,0.33826,0.3668,0.36298,0.36214,0.27585,0.38011,0.4233,0.5139,0.5032,0.53181
A,Annual,NLD,Netherlands,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.74649,0.80261,0.80205,0.8631,0.80968,0.91249,0.88966,0.86586,0.8757,0.9228,0.9384,0.95384
A,Annual,NOR,Norway,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.77814,0.81777,0.8228,0.8921,0.80199,0.85931,0.83572,0.81168,0.8557,0.9064,0.8879,0.93153
A,Annual,NPL,Nepal,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.26839,0.28074,0.30211,0.2725,0.25677,0.26644,0.23442,0.34581,0.4748,0.4699,0.5117,0.57813
A,Annual,NRU,Nauru,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.29322,0.03507,0.03571,0.0,0.0,0.32422,0.27755,0.28682,0.3324,0.415,0.4548,0.44544
A,Annual,NZL,New Zealand,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.7183,0.78108,0.79865,0.7392,0.73112,0.83809,0.86436,0.8653,0.8806,0.9339,0.9432,0.92654
A,Annual,OMN,Oman,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.35475,0.28841,0.34051,0.4691,0.45757,0.59441,0.62732,0.59616,0.6846,0.7749,0.7834,0.85759
A,Annual,PAK,Pakistan,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.24749,0.30418,0.28358,0.316,0.27547,0.28234,0.25799,0.25832,0.3566,0.4183,0.4238,0.50955
A,Annual,PAN,Panama,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.43178,0.49068,0.48216,0.4718,0.46191,0.57328,0.52422,0.49035,0.6092,0.6715,0.6956,0.72981
A,Annual,PER,Peru,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.46302,0.50148,0.50893,0.5252,0.49234,0.52302,0.54354,0.53815,0.6461,0.7083,0.7524,0.807
A,Annual,PHL,Philippines,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.57364,0.52595,0.57211,0.5001,0.46373,0.51303,0.47681,0.57655,0.6512,0.6892,0.6523,0.76212
A,Annual,PLW,Palau,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.00873,0.04247,0.05641,0.0,0.41885,0.43592,0.4415,0.45459,0.5024,0.5109,0.5018,0.50724
A,Annual,PNG,Papua New Guinea,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.25028,0.24056,0.2539,0.2078,0.20429,0.21471,0.12028,0.1882,0.2787,0.2827,0.323,0.30756
A,Annual,POL,Poland,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.57644,0.60263,0.58721,0.6134,0.55822,0.64414,0.64822,0.72108,0.7926,0.8531,0.8437,0.8648
A,Annual,PRK,"Korea, Dem. People's Rep.",UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.36162,0.27526,0.28008,0.2159,0.2235,0.2859,0.23201
A,Annual,PRT,Portugal,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.64554,0.59527,0.60839,0.6479,0.57869,0.7165,0.68996,0.71437,0.8031,0.8255,0.8273,0.84153
A,Annual,PRY,Paraguay,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.41344,0.34081,0.362,0.4654,0.42434,0.48019,0.374,0.4989,0.5255,0.6487,0.6332,0.72507
A,Annual,QAT,Qatar,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.41097,0.40049,0.48951,0.5314,0.49278,0.64048,0.63615,0.66988,0.7132,0.7173,0.7149,0.82438
A,Annual,ROU,Romania,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.48278,0.55035,0.5704,0.5383,0.54791,0.60595,0.56315,0.56114,0.6671,0.7605,0.7619,0.76364
A,Annual,RUS,Russian Federation,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.44255,0.50172,0.53285,0.512,0.51359,0.73448,0.72959,0.72147,0.7969,0.8244,0.8162,0.85325
A,Annual,RWA,Rwanda,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.24391,0.25107,0.25297,0.2941,0.27494,0.32913,0.35888,0.33904,0.459,0.4789,0.5489,0.57993
A,Annual,SAU,Saudi Arabia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.33756,0.38582,0.41049,0.4935,0.51424,0.66581,0.69001,0.68224,0.7119,0.7991,0.8539,0.96022
A,Annual,SDN,Sudan,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.20618,0.23082,0.23695,0.2186,0.25417,0.26095,0.26062,0.25389,0.2394,0.3154,0.2972,0.27594
A,Annual,SEN,Senegal,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.20064,0.23278,0.22378,0.2531,0.22414,0.26726,0.26657,0.32505,0.3486,0.421,0.4479,0.51625
A,Annual,SGP,Singapore,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.74633,0.83404,0.8503,0.7009,0.7476,0.84742,0.90762,0.8828,0.8812,0.915,0.9133,0.96912
A,Annual,SLB,Solomon Islands,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.28363,0.26996,0.26685,0.2748,0.24454,0.24162,0.20871,0.24062,0.2816,0.3442,0.353,0.36811
A,Annual,SLE,Sierra Leone,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.12626,0.17202,0.1639,0.1463,0.16973,0.15568,0.13286,0.15942,0.2717,0.2931,0.2633,0.30422
A,Annual,SLV,El Salvador,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.40934,0.40344,0.42251,0.4974,0.46995,0.55127,0.49885,0.47184,0.5469,0.5697,0.5519,0.5988
A,Annual,SMR,San Marino,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.28044,0.28816,0.31095,0.0,0.0,0.63046,0.58225,0.5506,0.6471,0.6175,0.6454,0.65509
A,Annual,SOM,Somalia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.04876,0.0,0.0,0.0,0.0,0.06398,0.01387,0.02699,0.0566,0.1293,0.134,0.14677
A,Annual,SRB,Serbia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.3707,0.38705,0.19596,0.4828,0.4585,0.63119,0.54715,0.71308,0.7155,0.7474,0.8237,0.86184
A,Annual,SSD,South Sudan,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.22392,0.14184,0.17909,0.1214,0.0875,0.0852,0.11907
A,Annual,STP,Sao Tome and Principe,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2723,0.27736,0.28373,0.3215,0.32582,0.33273,0.22179,0.239,0.3424,0.4074,0.4138,0.43078
A,Annual,SUR,Suriname,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.34738,0.34492,0.3472,0.32826,0.43442,0.40446,0.45462,0.4773,0.5154,0.5809,0.63655
A,Annual,SVK,Slovak Republic,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.528,0.55647,0.58867,0.5889,0.56387,0.62918,0.61478,0.59154,0.7155,0.7817,0.8008,0.80214
A,Annual,SVN,Slovenia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.63129,0.65064,0.67615,0.6681,0.62426,0.74921,0.65054,0.77691,0.7714,0.8546,0.8781,0.87589
A,Annual,SWE,Sweden,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.83967,0.87406,0.8983,0.9157,0.74744,0.8599,0.8225,0.87039,0.8882,0.9365,0.941,0.93262
A,Annual,SWZ,Eswatini,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.29518,0.36467,0.35929,0.3454,0.2757,0.31786,0.30558,0.34122,0.382,0.4938,0.4498,0.60812
A,Annual,SYC,Seychelles,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.41965,0.42587,0.48835,0.4942,0.41792,0.51915,0.51126,0.5181,0.6163,0.692,0.6793,0.67733
A,Annual,SYR,Syrian Arab Republic,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.26378,0.26437,0.28705,0.3614,0.31027,0.37049,0.31341,0.34041,0.3459,0.4763,0.3872,0.38876
A,Annual,TCD,Chad,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.13988,0.14331,0.1047,0.12346,0.10916,0.10761,0.12564,0.1257,0.1557,0.189,0.17853
A,Annual,TGO,Togo,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.2312,0.23094,0.22735,0.2191,0.21497,0.21428,0.24463,0.30962,0.3989,0.4302,0.4231,0.39198
A,Annual,THA,Thailand,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.4456,0.50956,0.55175,0.5031,0.46529,0.50927,0.46308,0.55222,0.6543,0.7565,0.766,0.8351
A,Annual,TJK,Tajikistan,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.33457,0.315,0.34766,0.40687,0.33951,0.33663,0.422,0.4649,0.5039,0.56055
A,Annual,TKM,Turkmenistan,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.33517,0.34092,0.0,0.3262,0.32258,0.3813,0.35109,0.33369,0.3652,0.4034,0.4808,0.47569
A,Annual,TLS,Timor-Leste,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.08733,0.04633,0.25115,0.2462,0.22727,0.23653,0.25276,0.25817,0.3816,0.4649,0.4372,0.40202
A,Annual,TON,Tonga,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.39064,0.37813,0.36804,0.395,0.36965,0.44047,0.47057,0.46996,0.5237,0.5616,0.5155,0.51639
A,Annual,TTO,Trinidad and Tobago,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.42722,0.46695,0.47678,0.5307,0.48061,0.57309,0.49317,0.57801,0.644,0.6785,0.6339,0.69726
A,Annual,TUN,Tunisia,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.32924,0.3227,0.33103,0.3458,0.48257,0.48327,0.53895,0.56823,0.6254,0.6526,0.653,0.69348
A,Annual,TUR,Turkiye,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.50551,0.48919,0.49595,0.4834,0.478,0.52812,0.54428,0.58995,0.7112,0.7718,0.7983,0.89131
A,Annual,TUV,Tuvalu,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.0,0.0,0.03702,0.0,0.0,0.35389,0.3059,0.295,0.3779,0.4209,0.3788,0.40425
A,Annual,TZA,Tanzania,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.25282,0.28301,0.30198,0.2929,0.29259,0.3311,0.27642,0.35326,0.3929,0.4206,0.4169,0.43272
A,Annual,UGA,Uganda,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.29562,0.32903,0.30814,0.3133,0.28123,0.31854,0.25926,0.35992,0.4055,0.4499,0.4424,0.44636
A,Annual,UKR,Ukraine,UN_EGDI_EGDI,E-Government Development Index (EGDI),SCORE,Score,UN_EGDI,E-Government Development Index (EGDI),0,Units,A,Normal value,PU,Public,0.46167,0.53255,0.54561,0.5728,0.51808,0.5653,0.50316,0.60756,0.6165,0.7119,0.8029,0.88407
